"","choice","income","price","text"
"1076","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1077","crest",70000,4,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1078","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1079","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1080","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1081","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1082","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1083","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1084","crest",70000,4,"
I purchased Crest whitening toothpaste with fluoride."
"1085","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1086","crest",70000,4," I purchased Crest whitening toothpaste with fluoride."
"1087","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1088","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1089","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1090","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride for $4."
"1091","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1092","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1093","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1094","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1095","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1096","crest",70000,4,"
I purchased Crest whitening toothpaste with fluoride."
"1097","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1098","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1099","crest",70000,4," I purchased Crest whitening toothpaste with fluoride."
"1100","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1101","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1102","crest",70000,4,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1103","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1104","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1105","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1106","colgate",70000,4," I purchased Colgate whitening toothpaste with fluoride."
"1107","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1108","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1109","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1110","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1111","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1112",NA,70000,4," None"
"1113","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1114","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1115","crest",70000,4," I purchased the Crest Whitening toothpaste with fluoride."
"1116","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1117","colgate",70000,4," I purchased Colgate whitening toothpaste with fluoride."
"1118","colgate",70000,4,"
I purchased the Colgate whitening toothpaste with fluoride."
"1119","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1120","crest",70000,4,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1121","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1122","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1123","colgate",70000,4," I purchased Colgate whitening toothpaste with fluoride."
"1124","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride, price $4."
"1125","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1126","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride for $4."
"1127","colgate",70000,4," I purchased Colgate whitening toothpaste with fluoride."
"1128","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1129","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1130","colgate",70000,4," I bought the Colgate whitening toothpaste with fluoride."
"1131","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1132","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1133","colgate",70000,4,"
I purchased the Colgate whitening toothpaste with fluoride."
"1134","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1135","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1136","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1137","colgate",70000,4," I purchased Colgate whitening toothpaste with fluoride."
"1138","colgate",70000,4,"
I purchased the Colgate whitening toothpaste with fluoride."
"1139","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1140","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride."
"1141","colgate",70000,4," I purchased Colgate Whitening Toothpaste with Fluoride."
"1142","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1143","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride, which cost $4."
"1144","crest",70000,4,"
I purchased Crest Whitening Toothpaste with Fluoride for $4."
"1145","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1146","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1147","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1148","crest",70000,4,"
I purchased the Crest whitening toothpaste with fluoride."
"1149","colgate",70000,4," I purchased the Colgate whitening toothpaste with fluoride."
"1150","crest",70000,4,"
I purchased Crest whitening toothpaste with fluoride for a price of $4."
"1151","crest",70000,4,"
I purchased the Crest whitening toothpaste with fluoride."
"1152","crest",70000,4," I purchased the Crest whitening toothpaste with fluoride for $4."
"1153","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1154","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1155","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1156","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1157","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride, for $4.25."
"1158","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1159","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1160","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1161","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1162","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1163","crest",70000,4.25," I purchased Crest whitening toothpaste with fluoride."
"1164","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride for $4.25."
"1165","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1166","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1167","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1168","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1169","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1170","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1171","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1172","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride, price $4.25."
"1173","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1174","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1175","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1176","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1177","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1178","crest",70000,4.25," I purchased Crest whitening toothpaste with fluoride."
"1179","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1180","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1181","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride at a price of $4."
"1182","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1183","colgate",70000,4.25,"
I purchased the Colgate whitening toothpaste with fluoride for $4.25."
"1184","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1185","colgate",70000,4.25,"
I purchased Colgate whitening toothpaste with fluoride, for $4.25."
"1186","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, which was priced at $4."
"1187","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1188","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride at a price of $4.25."
"1189","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1190","crest",70000,4.25," I purchased the Crest Whitening Toothpaste with Fluoride."
"1191","colgate",70000,4.25,"
I purchased the Colgate whitening toothpaste with fluoride for $4.25."
"1192","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1193","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride, price $4.25."
"1194","colgate",70000,4.25,"
I purchased the Colgate whitening toothpaste with fluoride."
"1195","colgate",70000,4.25,"
I purchased the Colgate whitening toothpaste with fluoride."
"1196","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1197","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1198","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1199","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1200","crest",70000,4.25," I purchased Crest whitening toothpaste with fluoride."
"1201","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1202","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1203","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1204","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1205","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1206","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1207","crest",70000,4.25," I purchased the Crest Whitening toothpaste with fluoride for $4."
"1208","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1209","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1210","colgate",70000,4.25," Colgate whitening toothpaste with fluoride."
"1211","crest",70000,4.25," I purchased Crest whitening toothpaste with fluoride."
"1212","colgate",70000,4.25," I purchased Colgate whitening toothpaste with fluoride, price $4.25."
"1213","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1214","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1215","crest",70000,4.25,"
I purchased the Crest Whitening Toothpaste with Fluoride for $4."
"1216","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1217","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1218","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1219","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1220","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride, for $4.25."
"1221","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1222","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1223","crest",70000,4.25,"
I purchased the Crest Whitening toothpaste with fluoride."
"1224","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1225","colgate",70000,4.25," I purchased the Colgate Whitening Toothpaste with Fluoride."
"1226","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride for $4.25."
"1227","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1228","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1229","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1230","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1231","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride at $4."
"1232","colgate",70000,4.25,"
I purchased the Colgate whitening toothpaste with fluoride."
"1233","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1234","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1235","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1236","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1237","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride for $4.25."
"1238","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1239","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1240","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1241","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1242","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1243","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1244","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1245","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1246","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride for $4.25."
"1247","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1248","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1249","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1250","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride at a price of $4."
"1251","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1252","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1253","crest",70000,4.25," I purchased Crest whitening toothpaste with fluoride."
"1254","colgate",70000,4.25," I bought the Colgate whitening toothpaste with fluoride for $4.25."
"1255","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1256","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1257","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1258","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1259","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1260","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1261","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1262","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1263","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1264","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1265","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1266","colgate",70000,4.25,"
I purchased the Colgate whitening toothpaste with fluoride, for $4.25."
"1267","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1268","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1269","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1270","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1271","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1272","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1273","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride."
"1274","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1275","crest",70000,4.25," The Crest whitening toothpaste with fluoride at a price of $4."
"1276","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride."
"1277","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride for $4."
"1278","crest",70000,4.25,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1279","colgate",70000,4.25," I purchased the Colgate whitening toothpaste with fluoride."
"1280","crest",70000,4.25," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1281","crest",70000,4.5,"
I purchased the Crest Whitening Toothpaste with Fluoride."
"1282","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1283","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1284","colgate",70000,4.5,"
I purchased Colgate whitening toothpaste with fluoride for $4.5."
"1285","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1286","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride, price $4."
"1287","colgate",70000,4.5," I purchased Colgate whitening toothpaste with fluoride."
"1288","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1289","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1290","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1291","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1292","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1293","colgate",70000,4.5,"
I purchased Colgate whitening toothpaste with fluoride, for $4.5."
"1294","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1295","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1296","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1297","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1298","crest",70000,4.5,"
I purchased Crest whitening toothpaste with fluoride, for $4."
"1299","colgate",70000,4.5," I purchased Colgate whitening toothpaste with fluoride."
"1300","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1301","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1302","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1303","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1304","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1305","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1306","colgate",70000,4.5,"
I purchased Colgate whitening toothpaste with fluoride."
"1307","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1308","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1309","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1310","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride."
"1311","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride, for $4.5."
"1312","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1313","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1314","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride, for $4."
"1315","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1316","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride for $4.50."
"1317","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1318","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1319","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1320","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1321","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1322","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1323","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1324","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride, which was priced at $4."
"1325","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1326","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1327","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1328","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1329","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1330","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1331","colgate",70000,4.5," I purchased Colgate whitening toothpaste with fluoride."
"1332","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1333","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1334","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1335","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride at the price of $4."
"1336","crest",70000,4.5,"
I purchased the Crest Whitening Toothpaste with Fluoride for $4."
"1337","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1338","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1339","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1340","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1341","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride, price $4."
"1342","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1343","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1344","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1345","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1346","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1347","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1348","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1349","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1350","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1351","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride, for $4."
"1352","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1353","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1354","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1355","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1356","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1357","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride at a price of $4.5."
"1358","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1359","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride."
"1360","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride."
"1361","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1362","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1363","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride, price $4.5."
"1364","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1365","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride."
"1366","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride at a price of $4.50."
"1367","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1368","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1369","crest",70000,4.5,"
I chose to purchase the Crest whitening toothpaste with fluoride for $4."
"1370","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1371","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride, price $4."
"1372","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1373","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1374","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1375","colgate",70000,4.5," I purchased Colgate whitening toothpaste with fluoride."
"1376","crest",70000,4.5,"
I purchased the Crest whitening toothpaste with fluoride, for $4."
"1377","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1378","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1379","crest",70000,4.5," I purchased the Crest Whitening Toothpaste with Fluoride."
"1380","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1381","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1382","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1383","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1384","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride, price $4."
"1385","crest",70000,4.5,"
I purchased Crest whitening toothpaste with fluoride for $4."
"1386","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1387","colgate",70000,4.5,"
I purchased the Colgate Whitening toothpaste with fluoride."
"1388","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride."
"1389","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1390","crest",70000,4.5," I purchased Crest whitening toothpaste with fluoride for $4."
"1391","colgate",70000,4.5," I purchased Colgate whitening toothpaste with fluoride for $4.5."
"1392","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1393","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride, priced at $4."
"1394","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1395","colgate",70000,4.5," I purchased Colgate whitening toothpaste with fluoride."
"1396","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride."
"1397","colgate",70000,4.5," I purchased Colgate whitening toothpaste with fluoride."
"1398","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride."
"1399","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1400","crest",70000,4.5,"
I purchased Crest whitening toothpaste with fluoride."
"1401","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1402","crest",70000,4.5," I purchased the Crest whitening toothpaste with fluoride for $4."
"1403","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1404","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1405","colgate",70000,4.5,"
I purchased the Colgate whitening toothpaste with fluoride for $4.5."
"1406","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1407","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1408","colgate",70000,4.5," I purchased the Colgate whitening toothpaste with fluoride."
"1409","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride."
"1410","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1411","colgate",70000,4.75,"
I purchased Colgate whitening toothpaste with fluoride for $4.75."
"1412","crest",70000,4.75,"
I purchased the Crest whitening toothpaste with fluoride."
"1413","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride."
"1414","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride."
"1415","crest",70000,4.75," I purchased Crest whitening toothpaste with fluoride."
"1416","crest",70000,4.75,"
I purchased Crest whitening toothpaste with fluoride, for $4."
"1417","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1418","crest",70000,4.75,"
I purchased the Crest whitening toothpaste with fluoride at $4."
"1419","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1420","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1421","crest",70000,4.75,"
I purchased the Crest Whitening Toothpaste with Fluoride."
"1422","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride."
"1423","colgate",70000,4.75," I purchased the Colgate whitening toothpaste with fluoride."
"1424","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride."
"1425","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride."
"1426","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride for $4."
"1427","crest",70000,4.75,"
I purchased the Crest whitening toothpaste with fluoride."
"1428","colgate",70000,4.75," I purchased the Colgate whitening toothpaste with fluoride."
"1429","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride, price $4."
"1430","crest",70000,4.75,"
I purchased the Crest whitening toothpaste with fluoride."
"1431","crest",70000,4.75,"
I purchased the Crest whitening toothpaste with fluoride for $4."
"1432","crest",70000,4.75," I purchased the Crest whitening toothpaste with fluoride."
